cell,CD4,TLL1,EPHA8,CD69,CDKN1A,CCR7,PDGFRA,CD44,FCGR2A,EGFR,KHDRBS2,DRAXIN,LMX1A,RFTN2,IGFBP7,EOMES,CTLA4,HHIP,COL1A2,TRIM9,ATOH1,IGF1,NCAM1,TULP1,FOXJ1,CD37,CD19,RIT2,IGDCC3,VTCN1,KCNH8,CNTN2,PTCH1,OTX2,MEIS2,TNC,CDH5,PPP1R17,APOD,SEMA6A,NNAT,NPAS3,PTPRC,IL4,EZH2,CD74,C5AR1,DLL3,SRC,HLA-DRB1,Blank-1,Blank-2,Blank-3,Blank-4,Blank-5,Blank-6,Blank-7,Blank-8,Blank-9,Blank-10,Blank-11,Blank-12,Blank-13,Blank-14,Blank-15,Blank-16,Blank-17,Blank-18,Blank-19,Blank-20,Blank-21,Blank-22,Blank-23,Blank-24,Blank-25,Blank-26,Blank-27,Blank-28,Blank-29,Blank-30,Blank-31,Blank-32,Blank-33,Blank-34,Blank-35,Blank-36,Blank-37,Blank-38,Blank-39,Blank-40
112824700230101845,0,3,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,11,6,0,0,0,17,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,1,13,13,2,0,0,2,3,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
112824700230101846,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,5,0,0,0,0,0,1,1,0,1,2,0,5,0,1,0,0,5,2,1,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101848,0,0,0,0,1,0,1,0,0,2,0,1,0,0,1,0,0,1,1,2,0,0,14,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,2,11,5,0,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101850,0,0,0,0,0,0,5,0,1,2,0,1,0,1,0,0,0,1,29,0,1,0,11,0,0,0,0,0,1,0,0,2,3,0,1,2,0,0,14,3,1,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101851,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101854,0,1,0,0,5,0,0,0,1,1,0,5,0,0,0,0,0,1,2,2,0,0,13,0,0,0,0,1,0,0,0,5,1,0,3,0,0,1,0,10,25,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101855,0,1,0,0,4,0,0,0,1,4,0,3,0,0,0,0,0,0,9,5,0,0,14,0,0,0,0,0,1,0,0,8,2,0,4,0,0,0,5,15,14,0,0,0,4,4,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101857,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,11,0,0,0,0,0,0,0,0,3,2,0,2,1,0,0,0,11,7,1,0,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101858,0,0,0,0,3,0,0,0,1,0,0,1,0,1,0,0,0,3,1,0,0,0,6,0,0,0,0,0,0,0,1,3,2,0,2,0,0,0,0,2,10,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
112824700230101859,0,0,1,0,1,0,5,0,0,0,0,1,0,0,2,0,0,1,13,0,0,0,5,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,13,2,2,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112824700230101860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,6,0,0,0,0,0,1,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101862,2,0,0,0,1,0,22,0,0,2,0,0,0,0,7,0,0,0,49,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,121,3,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101864,0,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,5,2,1,3,0,11,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,7,2,6,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101865,0,1,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,1,1,1,1,0,19,1,0,0,0,0,0,0,1,4,3,0,2,0,0,4,2,8,6,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112824700230101866,0,0,0,0,6,0,0,0,4,3,0,2,0,2,0,0,0,9,0,1,1,0,25,0,0,1,0,0,0,0,0,1,15,0,2,0,0,0,2,4,10,0,0,0,7,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101870,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5,0,0,0,0,22,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101871,0,1,0,0,1,1,0,0,0,3,0,4,0,1,1,0,0,0,0,2,0,0,17,1,0,0,0,0,0,0,0,5,1,0,1,0,1,0,0,5,9,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101872,0,0,0,0,5,0,0,0,4,0,0,2,0,4,0,0,0,12,0,0,2,0,19,1,0,0,0,0,0,0,0,1,9,0,6,2,0,0,2,8,13,0,0,0,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
112824700230101879,1,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,12,2,0,0,15,0,0,0,0,0,3,0,0,1,5,0,2,0,0,0,4,11,20,1,0,0,1,13,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112824700230101882,3,0,0,0,0,0,5,0,1,0,0,1,0,1,5,0,0,2,12,0,1,0,3,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,16,1,6,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112824700230101883,1,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,1,0,13,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,4,3,3,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101884,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,1,3,0,0,8,0,0,0,0,0,0,0,0,4,1,0,3,0,0,0,0,2,7,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101886,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,3,1,0,2,0,1,0,0,3,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101887,0,2,0,0,1,0,0,0,6,3,0,1,0,2,0,0,0,4,0,1,2,0,14,0,0,0,0,0,0,0,0,1,17,0,10,0,1,0,0,10,10,2,0,1,2,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
112824700230101890,1,0,1,0,0,1,1,0,0,2,0,4,0,2,0,0,0,4,20,2,1,0,15,0,0,0,0,0,0,0,0,7,5,0,3,0,0,0,3,10,11,0,1,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101894,0,2,0,0,9,0,2,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,2,6,3,0,1,0,0,0,0,7,12,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101896,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,2,1,0,8,0,0,0,0,0,3,0,0,0,1,0,1,1,0,0,2,6,3,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
112824700230101898,0,1,0,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,22,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101899,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,2,3,4,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101900,1,2,1,0,3,0,2,0,3,0,0,0,0,0,1,0,0,0,17,0,0,0,6,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,9,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
112824700230101901,0,0,1,0,5,0,0,0,0,0,0,1,0,1,0,0,0,3,4,2,3,0,6,0,0,1,0,0,1,0,0,3,5,0,4,0,0,0,10,12,12,1,0,0,1,11,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101904,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,2,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,3,2,8,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101905,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,0,4,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
112824700230101907,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,5,1,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101908,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101912,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,6,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0,9,20,0,0,0,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101914,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,14,0,1,0,0,0,1,0,0,4,1,0,2,0,0,2,1,6,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112824700230101916,0,4,0,0,8,0,0,0,2,0,0,2,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,10,1,0,2,3,0,0,1,9,9,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112824700230101917,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101919,0,3,2,0,4,0,2,0,1,0,0,2,0,0,0,0,0,0,1,2,0,0,8,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,2,19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,9,1,0,0,0,0,0,0,0,2,2,0,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101924,0,1,0,0,4,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,5,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
112824700230101926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0,0,0,0,2,0,0,2,2,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101927,0,0,1,0,0,0,1,0,1,1,0,4,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,3,0,0,0,2,5,7,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101928,3,0,0,0,0,0,0,0,5,0,0,1,0,0,2,0,1,0,2,1,1,0,5,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,4,0,2,0,0,0,1,77,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112824700230101929,0,0,0,0,3,0,0,0,1,2,0,2,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,6,0,0,5,0,1,0,0,11,11,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
112824700230101930,0,9,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,1,0,2,0,0,22,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,5,24,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101931,0,3,1,0,0,0,7,0,0,1,0,7,0,1,1,0,0,0,27,2,1,0,31,0,0,0,0,0,1,0,1,14,2,0,9,0,1,0,14,19,26,0,0,0,0,1,0,8,4,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101933,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101934,1,1,0,0,1,0,1,0,1,0,0,4,0,0,2,0,0,2,2,2,0,0,20,1,0,0,0,0,1,0,0,3,9,0,3,0,0,0,1,13,6,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101935,0,1,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,7,1,0,3,0,18,0,0,0,0,0,1,0,0,4,7,0,5,0,0,0,5,3,14,1,0,0,2,33,3,3,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
112824700230101936,4,0,0,0,3,0,13,2,1,1,0,1,0,2,7,0,0,0,86,0,0,3,3,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,145,7,5,0,0,0,1,19,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101937,0,5,0,0,9,0,0,0,2,0,0,6,0,1,0,0,0,0,1,7,0,0,18,1,0,1,0,0,1,0,0,10,0,0,0,2,0,0,0,9,39,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
112824700230101938,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,3,0,1,0,0,19,1,0,0,0,0,1,0,0,5,0,0,1,1,0,1,0,14,4,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
112824700230101939,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,14,1,0,0,0,0,1,0,0,15,2,0,2,0,0,0,0,19,4,0,0,0,3,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112824700230101940,0,0,0,0,3,0,0,0,2,1,0,1,0,0,0,0,0,0,0,5,0,1,5,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,2,9,5,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
112824700230101941,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,2,6,2,0,0,3,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,4,4,1,0,0,0,0,23,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101942,1,1,0,0,3,0,6,0,0,1,0,1,0,1,0,0,0,0,35,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
112824700230101946,0,3,0,0,3,0,2,0,1,1,0,4,0,0,0,0,0,1,12,0,1,0,20,0,0,0,0,0,1,0,0,5,1,0,3,0,0,0,7,12,28,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101949,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,7,1,0,2,0,0,0,0,15,3,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112824700230101950,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,2,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,2,0,0,0,1,10,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112824700230101953,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,1,0,8,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,1,2,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101958,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,1,2,0,0,8,0,0,0,0,0,0,0,0,4,2,0,5,0,0,0,1,19,2,0,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101960,0,1,0,0,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,1,1,0,4,0,0,0,0,5,5,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101961,1,1,0,0,1,0,0,0,7,1,0,3,0,1,0,0,1,14,2,0,6,1,25,0,0,0,0,0,3,0,0,9,11,0,13,0,2,0,5,8,13,4,0,0,5,45,3,6,1,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
112824700230101964,0,1,0,0,1,0,7,0,0,1,0,0,0,0,0,0,0,5,30,0,0,0,8,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,13,5,3,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112824700230101967,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101969,0,1,0,0,5,0,0,0,0,0,0,6,0,0,0,1,0,0,0,2,0,0,16,0,0,0,0,0,0,0,0,7,1,0,1,0,0,0,0,12,43,0,0,0,3,0,0,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101970,0,3,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,4,2,11,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112824700230101971,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,1,0,9,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,8,2,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
112824700230101973,0,1,0,0,3,0,1,0,2,1,0,0,0,0,1,0,0,0,11,1,0,0,12,0,0,0,0,0,0,0,0,6,0,0,7,0,1,0,6,18,12,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
