EntityID,fov,volume,center_x,center_y,min_x,min_y,max_x,max_y,anisotropy,transcript_count,perimeter_area_ratio,solidity
112824700230101469,,708.732663615421,6755.42277690947,1254.18896849524,6750.11299306769,1249.71417778868,6759.74138925867,1259.10024203247,1.1027603153569,213,0.454026583961511,6.92626625905838
112824700230101470,,415.315494389582,6700.95830569933,1253.92377458839,6696.09907551388,1250.10701927217,6705.29967301805,1257.88160742551,2.10192770027615,116,0.639981576114237,7
112824700230101471,,617.075951521545,6783.75069775907,1255.5188890785,6779.52109544739,1250.65788062111,6788.88464248176,1260.16562565088,1.07818744645675,173,0.505276331380015,6.68452962224056
112824700230101473,,898.58437686165,6697.39814516474,1258.35166266066,6692.24058058803,1251.96097789975,6703.5437650974,1263.6483213776,1.69970889503088,387,0.419846228212233,6.83222866717492
112824700230101474,,234.696898040164,6587.57981128752,1255.39950254045,6584.57667020011,1252.43578347294,6590.81747654618,1258.26223763428,1.14353700979794,55,0.793526121016734,7
112824700230101476,,339.097985462341,6572.66616040585,1256.61758688655,6568.81808078126,1253.24520980997,6576.68962189703,1259.42490741713,1.27442966234927,79,0.6636986980132,7
112824700230101477,,679.263577233231,6710.24587188009,1256.81637417225,6704.58130892373,1252.74939462026,6715.65977299544,1260.6244459459,1.57051168006879,430,0.477620129237977,6.82766780834645
112824700230101478,,430.533305003284,6581.6849141659,1257.16178587093,6576.90706882467,1253.74618750809,6586.08249447724,1260.82320457634,1.55915897407632,72,0.600705344271167,6.861715130366
112824700230101479,,611.926032584501,6688.8680195934,1258.47922535702,6684.69693189362,1253.85613911475,6693.09036597963,1262.78361211207,1.1161611993824,261,0.479699654468496,6.95716737119866
112824700230101481,,988.60257526048,6592.12597060878,1260.0152142085,6585.31306224121,1254.48394437581,6598.30522558638,1265.16025909346,1.51363765784936,318,0.385726058638773,7
112824700230101482,,787.748276820849,6649.32456535566,1259.76798788029,6643.32960557139,1254.63390060963,6655.69967137385,1264.17389311631,1.5215589636445,268,0.441322790264667,6.92786166693587
112824700230101483,,435.142955581324,6796.49593772789,1258.24780409736,6791.87856803315,1254.71684559145,6800.76332773786,1261.58334993589,1.57961265872238,81,0.592789820891136,6.91435327583564
112824700230101484,,712.218007622766,6625.17709857826,1260.22113198631,6620.49021130531,1255.455904336,6630.28703655117,1265.37625019572,1.31254069809954,203,0.447522074922728,6.94464665771005
