fov,cell_ID,x_global_px,y_global_px,x_local_px,y_local_px,z,target,CellComp
1,413,171880.5,11799.4366666667,480.5,457.77,1,Cacna1c,Nuclear
1,413,171885.75,11795.6666666667,485.75,454,1,Calm1,Nuclear
1,413,171887.4,11792.9366666667,487.4,451.27,1,Atp2b1,Nuclear
1,413,171889.356,11788.8366666667,489.356,447.17,1,Sorbs1,Nuclear
1,413,171888.378,11788.2066666667,488.378,446.54,1,Sorbs1,Nuclear
1,413,171903.017,11787.2466666667,503.017,445.58,1,Malat1,Nuclear
1,413,171896.12,11783.8066666667,496.12,442.14,1,Ms4a4a,Nuclear
1,413,171872.5,11778.9366666667,472.5,437.27,1,Akt1,Nuclear
1,413,171864.52,11775.5666666667,464.52,433.9,1,Malat1,Nuclear
1,413,171876.817,11774.3866666667,476.817,432.72,1,Il1rap,Nuclear
1,413,171885.986,11773.8666666667,485.986,432.2,1,Trat1,Nuclear
1,413,171868.933,11772.5666666667,468.933,430.9,1,Adcy1,Nuclear
1,413,171879.956,11768.9566666667,479.956,427.29,1,Mt3,Nuclear
1,413,171863.05,11767.4666666667,463.05,425.8,1,Ldhb,Nuclear
1,413,171908.429,11763.8266666667,508.429,422.16,1,Malat1,Nuclear
1,413,171882.94,11762.1266666667,482.94,420.46,1,Ncor1,Nuclear
1,413,171896.767,11760.6066666667,496.767,418.94,1,Dgki,Nuclear
1,413,171897.488,11757.5066666667,497.488,415.84,1,Wdr59,Nuclear
1,413,171900.571,11756.8266666667,500.571,415.16,1,Malat1,Nuclear
1,413,171914.32,11755.4066666667,514.32,413.74,1,Ldha,Nuclear
1,413,171861.114,11753.4266666667,461.114,411.76,1,Cacna1a,Nuclear
1,413,171906.2,11752.0566666667,506.2,410.39,1,Sv2a,Nuclear
1,413,171916.375,11748.1966666667,516.375,406.53,1,Zwint,Nuclear
1,413,171852.867,11744.3866666667,452.867,402.72,1,Malat1,Nuclear
1,413,171854,11743.0866666667,454,401.42,1,Snap25,Nuclear
1,413,171880.586,11739.9366666667,480.586,398.27,1,Malat1,Nuclear
1,413,171882,11739.0666666667,482,397.4,1,Malat1,Nuclear
1,413,171862.722,11728.7566666667,462.722,387.09,1,Rtn3,Nuclear
1,413,171841.413,11724.2866666667,441.413,382.62,1,Arpp21,Nuclear
1,413,171846.62,11717.2266666667,446.62,375.56,1,Ndrg2,Nuclear
1,413,171866.638,11715.6666666667,466.638,374,1,Brwd1,Nuclear
1,413,171836.35,11707.4166666667,436.35,365.75,1,Megf11,Nuclear
1,413,171874.1,11706.5166666667,474.1,364.85,1,Apoe,Nuclear
1,413,171906.3,11705.8666666667,506.3,364.2,1,Gnb1,Cytoplasm
1,413,171878.083,11705.7866666667,478.083,364.12,1,Herc4,Nuclear
1,413,171877.08,11704.6466666667,477.08,362.98,1,Csf1,Nuclear
1,413,171893.689,11703.1266666667,493.689,361.46,1,Pbx1,Nuclear
1,413,171842.6,11703.2966666667,442.6,361.63,1,Malat1,Nuclear
1,413,171863.74,11703.0866666667,463.74,361.42,1,Malat1,Nuclear
1,413,171899.525,11701.7866666667,499.525,360.12,1,Camk2a,Nuclear
1,413,171881.286,11700.8266666667,481.286,359.16,1,Malat1,Nuclear
1,413,171853.438,11700.4266666667,453.438,358.76,1,C1qa,Nuclear
1,413,171910.233,11700.7666666667,510.233,359.1,1,Calm3,Cytoplasm
1,413,171834.633,11699.6766666667,434.633,358.01,1,Col1a1,Nuclear
1,413,171901.3,11699.7466666667,501.3,358.08,1,Meg3,Nuclear
1,413,171885.92,11699.2066666667,485.92,357.54,1,Rgs7,Nuclear
1,413,171877.42,11698.7866666667,477.42,357.12,1,Ifnar1,Nuclear
1,413,171875.42,11698.7866666667,475.42,357.12,1,Ifngr2,Nuclear
1,413,171832.3,11698.3666666667,432.3,356.7,1,Nrg2,Nuclear
1,413,171907.46,11697.9266666667,507.46,356.26,1,Nrgn,Cytoplasm
1,413,171840.05,11697.8966666667,440.05,356.23,1,Malat1,Nuclear
1,413,171842.229,11695.6266666667,442.229,353.96,1,Gnaq,Nuclear
1,413,171841.983,11694.5966666667,441.983,352.93,1,Cox7c,Nuclear
1,413,171865.843,11694.2666666667,465.843,352.6,1,Apoe,Nuclear
1,413,171888.733,11694.0866666667,488.733,352.42,1,Prnp,Nuclear
1,413,171904.067,11693.8866666667,504.067,352.22,1,Cyfip1,Cytoplasm
1,413,171893.4,11693.6866666667,493.4,352.02,1,Zwint,Nuclear
1,413,171855.767,11692.3366666667,455.767,350.67,1,Pfkm,Nuclear
1,413,171857.843,11692.3766666667,457.843,350.71,1,Lrrk2,Nuclear
1,413,171866.7,11691.6866666667,466.7,350.02,1,Grk3,Nuclear
1,413,171902.36,11691.8066666667,502.36,350.14,1,Stmn3,Cytoplasm
1,413,171828.94,11691.2966666667,428.94,349.63,1,Aldoc,Nuclear
1,413,171859.845,11689.1566666667,459.845,347.49,1,Malat1,Nuclear
1,413,171856.5,11687.6966666667,456.5,346.03,1,Phc3,Nuclear
1,413,171857.178,11688.0266666667,457.178,346.36,1,Phc3,Nuclear
1,413,171843.08,11685.8666666667,443.08,344.2,1,Plcb1,Nuclear
1,413,171901.4,11686.1666666667,501.4,344.5,1,Ppfia2,Nuclear
1,413,171885.925,11685.7366666667,485.925,344.07,1,Malat1,Nuclear
1,413,171899.66,11685.8966666667,499.66,344.23,1,Malat1,Nuclear
1,413,171881.871,11681.8966666667,481.871,340.23,1,Rtn3,Nuclear
1,413,171871.98,11679.1466666667,471.98,337.48,1,Malat1,Nuclear
1,413,171880.4,11679.1066666667,480.4,337.44,1,P2ry14,Nuclear
1,413,171872.982,11677.2166666667,472.982,335.55,1,Slc1a2,Nuclear
1,413,171849.05,11675.7866666667,449.05,334.12,1,Mt3,Nuclear
1,413,171869.962,11673.5566666667,469.962,331.89,1,Calm3,Nuclear
1,415,171835.25,11804.0666666667,435.25,462.4,0,Malat1,Nuclear
1,415,171826.02,11795.7066666667,426.02,454.04,0,Slc17a7,Nuclear
1,415,171836.6,11793.7866666667,436.6,452.12,0,Malat1,Nuclear
1,415,171829.767,11789.6166666667,429.767,447.95,0,Sirt1,Nuclear
1,415,171847.983,11789.7866666667,447.983,448.12,0,Ahcyl1,Nuclear
1,415,171854.52,11787.5866666667,454.52,445.92,0,Rbfox3,Nuclear
1,415,171833.367,11786.6166666667,433.367,444.95,0,Pou2f1,Nuclear
1,415,171827.086,11786.2766666667,427.086,444.61,0,Cr1l,Nuclear
1,415,171851.975,11785.2866666667,451.975,443.62,0,Arpp21,Nuclear
1,415,171828.68,11776.3266666667,428.68,434.66,0,Pcdh15,Nuclear
1,415,171839.8,11775.9366666667,439.8,434.27,0,Cd3g,Nuclear
1,415,171856.086,11773.7666666667,456.086,432.1,0,Malat1,Nuclear
1,415,171820.48,11759.4666666667,420.48,417.8,0,Rtn3,Nuclear
1,415,171859.5,11755.2666666667,459.5,413.6,0,Malat1,Nuclear
1,415,171855.875,11753.7866666667,455.875,412.12,0,Creb5,Nuclear
1,415,171846.189,11795.0566666667,446.189,453.39,0,Cnr1,Nuclear
1,415,171835.74,11794.5466666667,435.74,452.88,0,Malat1,Nuclear
1,415,171835.467,11785.6966666667,435.467,444.03,0,Cacna1e,Nuclear
1,415,171822.08,11784.7466666667,422.08,443.08,0,Stxbp1,Nuclear
1,415,171851.375,11784.7566666667,451.375,443.09,0,Mtmr3,Nuclear
1,415,171823.15,11784.1666666667,423.15,442.5,0,Stxbp1,Nuclear
1,415,171837.46,11779.0666666667,437.46,437.4,0,Rasal2,Nuclear
1,415,171837.56,11777.5666666667,437.56,435.9,0,Grm3,Nuclear
1,415,171825.925,11774.9866666667,425.925,433.32,0,St3gal6,Nuclear
1,415,171838.425,11771.1666666667,438.425,429.5,0,Slc6a1,Nuclear
1,415,171847.517,11768.5666666667,447.517,426.9,0,Pik3r1,Nuclear
1,415,171843.225,11764.9666666667,443.225,423.3,0,Grin2b,Nuclear
1,415,171859.675,11762.0466666667,459.675,420.38,0,Camk2b,Nuclear
1,415,171828.72,11761.5266666667,428.72,419.86,0,Lrrtm3,Nuclear
1,415,171816.4,11760.7966666667,416.4,419.13,0,Gria2,Nuclear
1,415,171811.65,11759.6666666667,411.65,418,0,Snap25,Nuclear
1,415,171824.013,11757.4066666667,424.013,415.74,0,Hspa8,Nuclear
1,415,171840.286,11756.7066666667,440.286,415.04,0,Nfasc,Nuclear
1,415,171818.075,11755.0966666667,418.075,413.43,0,Cpe,Nuclear
1,415,171844.417,11748.6966666667,444.417,407.03,0,Ifng,Nuclear
1,415,171853.5,11811.9366666667,453.5,470.27,1,Malat1,Cytoplasm
1,415,171849.125,11810.6066666667,449.125,468.94,1,Sec24b,Cytoplasm
1,415,171834.137,11806.4666666667,434.137,464.8,1,Gpm6a,Nuclear
1,415,171837.133,11805.9966666667,437.133,464.33,1,Aldoa,Nuclear
1,415,171839.417,11802.1966666667,439.417,460.53,1,Itm2c,Nuclear
1,415,171850.8,11801.8266666667,450.8,460.16,1,Kcnq5,Nuclear
1,415,171832.983,11801.1966666667,432.983,459.53,1,Gabrb2,Nuclear
1,415,171856.267,11801.2366666667,456.267,459.57,1,Csnk1a1,Nuclear
1,415,171851.825,11800.6366666667,451.825,458.97,1,Nfasc,Nuclear
1,415,171843.913,11800.3566666667,443.913,458.69,1,Pfkm,Nuclear
1,415,171836.667,11800.0066666667,436.667,458.34,1,Slc2a13,Nuclear
1,415,171858.55,11798.6166666667,458.55,456.95,1,Snap25,Nuclear
1,415,171856.743,11797.6066666667,456.743,455.94,1,Malat1,Nuclear
1,415,171858.442,11797.6066666667,458.442,455.94,1,Snap25,Nuclear
1,415,171856.025,11796.7166666667,456.025,455.05,1,Psmd1,Nuclear
1,415,171847.8,11795.8366666667,447.8,454.17,1,Rgs7,Nuclear
1,415,171855.85,11795.1166666667,455.85,453.45,1,Rbpj,Nuclear
1,415,171841.525,11793.8166666667,441.525,452.15,1,Homer1,Nuclear
1,415,171823.6,11792.9666666667,423.6,451.3,1,Drd1,Nuclear
1,415,171823.78,11792.1766666667,423.78,450.51,1,Rtn3,Nuclear
1,415,171835.688,11791.6566666667,435.688,449.99,1,Cck,Nuclear
1,415,171835.829,11790.5266666667,435.829,448.86,1,Cck,Nuclear
1,415,171819.671,11790.3766666667,419.671,448.71,1,Cul1,Nuclear
1,415,171818.64,11788.4866666667,418.64,446.82,1,Rtn3,Nuclear
1,415,171842.9,11788.0866666667,442.9,446.42,1,Mef2a,Nuclear
1,415,171836.84,11787.0666666667,436.84,445.4,1,Nckap1,Nuclear
1,415,171852.975,11787.3166666667,452.975,445.65,1,Atf6,Nuclear
1,415,171831.531,11785.1166666667,431.531,443.45,1,Hspa8,Nuclear
1,415,171826.975,11784.6866666667,426.975,443.02,1,Ambra1,Nuclear
1,415,171829,11783.7866666667,429,442.12,1,Stmn2,Nuclear
1,415,171823.85,11783.4766666667,423.85,441.81,1,Rbfox3,Nuclear
1,415,171835.962,11783.4366666667,435.962,441.77,1,Camk2a,Nuclear
1,415,171848.26,11783.3866666667,448.26,441.72,1,Sstr2,Nuclear
1,415,171848.356,11782.6366666667,448.356,440.97,1,Ndrg4,Nuclear
1,415,171821.2,11782.0766666667,421.2,440.41,1,Calm1,Nuclear
1,415,171838.45,11781.9166666667,438.45,440.25,1,Malat1,Nuclear
1,415,171831.35,11781.2466666667,431.35,439.58,1,Rgs7,Nuclear
1,415,171821.967,11780.6966666667,421.967,439.03,1,Timp2,Nuclear
1,415,171847.07,11780.4766666667,447.07,438.81,1,Epha4,Nuclear
1,415,171855.68,11780.6266666667,455.68,438.96,1,Meg3,Nuclear
1,415,171847.567,11780.3666666667,447.567,438.7,1,Meg3,Nuclear
1,415,171820.5,11780.1266666667,420.5,438.46,1,Nrcam,Nuclear
1,415,171822.883,11780.2366666667,422.883,438.57,1,Timp2,Nuclear
1,415,171824.1,11778.0666666667,424.1,436.4,1,Syp,Nuclear
1,415,171829.22,11777.5866666667,429.22,435.92,1,Aplp2,Nuclear
1,415,171817.077,11777.8166666667,417.077,436.15,1,Snca,Nuclear
1,415,171834.28,11777.6466666667,434.28,435.98,1,Hspa8,Nuclear
1,415,171814.933,11777.4966666667,414.933,435.83,1,Ywhaz,Nuclear
1,415,171812.229,11777.0266666667,412.229,435.36,1,Ywhag,Nuclear
1,415,171856.1,11776.4466666667,456.1,434.78,1,Tspan5,Nuclear
1,415,171825,11776.3766666667,425,434.71,1,Snap25,Nuclear
1,415,171829.2,11775.9666666667,429.2,434.3,1,Aplp2,Nuclear
1,415,171850.533,11775.7166666667,450.533,434.05,1,Tardbp,Nuclear
1,415,171819.98,11775.3666666667,419.98,433.7,1,Rapgef2,Nuclear
1,415,171851.58,11775.2466666667,451.58,433.58,1,Cacna2d1,Nuclear
1,415,171829.4,11773.5466666667,429.4,431.88,1,Rtn3,Nuclear
1,415,171825.725,11773.1566666667,425.725,431.49,1,Pak1,Nuclear
1,415,171815.96,11772.8466666667,415.96,431.18,1,Prnp,Nuclear
1,415,171816.867,11772.6866666667,416.867,431.02,1,Prnp,Nuclear
1,415,171829.1,11772.5466666667,429.1,430.88,1,Syn3,Nuclear
1,415,171830.95,11772.7666666667,430.95,431.1,1,Ntm,Nuclear
1,415,171832.129,11772.2066666667,432.129,430.54,1,Dnm1,Nuclear
1,415,171807,11771.7866666667,407,430.12,1,Gpm6a,Nuclear
1,415,171845.887,11770.5566666667,445.887,428.89,1,Ybx1,Nuclear
1,415,171817.533,11769.8066666667,417.533,428.14,1,Nrsn1,Nuclear
1,415,171813.067,11768.7666666667,413.067,427.1,1,Fth1,Nuclear
1,415,171826.24,11768.8466666667,426.24,427.18,1,Aplp2,Nuclear
1,415,171817.32,11767.8466666667,417.32,426.18,1,Zwint,Nuclear
1,415,171849.957,11766.8066666667,449.957,425.14,1,Dlg4,Nuclear
1,415,171850.52,11766.9966666667,450.52,425.33,1,Ranbp2,Nuclear
1,415,171817.975,11766.6066666667,417.975,424.94,1,Dnm1,Nuclear
1,415,171842.84,11765.1866666667,442.84,423.52,1,Malat1,Nuclear
1,415,171828.611,11764.5066666667,428.611,422.84,1,Rtn1,Nuclear
1,415,171839.525,11763.5866666667,439.525,421.92,1,Ip6k2,Nuclear
1,415,171816.679,11761.8566666667,416.679,420.19,1,Fth1,Nuclear
1,415,171824.764,11761.0566666667,424.764,419.39,1,Nrgn,Nuclear
1,415,171819.883,11760.8366666667,419.883,419.17,1,Rock2,Nuclear
1,415,171831.025,11760.7866666667,431.025,419.12,1,Snca,Nuclear
1,415,171844.075,11760.0666666667,444.075,418.4,1,Usp15,Nuclear
1,415,171811.7,11759.9666666667,411.7,418.3,1,Snap25,Nuclear
1,415,171856.582,11759.4766666667,456.582,417.81,1,Eif4a2,Nuclear
1,415,171809,11759.1366666667,409,417.47,1,Atp6v1h,Nuclear
1,415,171851,11759.1666666667,451,417.5,1,Vegfb,Nuclear
1,415,171808.163,11758.9166666667,408.163,417.25,1,Atp6v1h,Nuclear
1,415,171839.8,11758.6366666667,439.8,416.97,1,Cntn4,Nuclear
1,415,171817.387,11758.7266666667,417.387,417.06,1,Dnm1,Nuclear
1,415,171840.9,11757.7066666667,440.9,416.04,1,Cntn4,Nuclear
1,415,171825.833,11757.5366666667,425.833,415.87,1,Pink1,Nuclear
1,415,171853.22,11757.3666666667,453.22,415.7,1,Dlgap2,Nuclear
1,415,171821.725,11757.1866666667,421.725,415.52,1,Syp,Nuclear
1,415,171830.1,11756.7466666667,430.1,415.08,1,Snap25,Nuclear
1,415,171825,11755.6666666667,425,414,1,Pcdh15,Nuclear
1,415,171823.767,11754.7666666667,423.767,413.1,1,Snap25,Nuclear
1,415,171817.471,11753.3666666667,417.471,411.7,1,App,Nuclear
1,415,171843.8,11753.3366666667,443.8,411.67,1,Magi1,Nuclear
1,415,171826.814,11753.4366666667,426.814,411.77,1,Psma1,Nuclear
1,415,171854.083,11753.0366666667,454.083,411.37,1,Prickle2,Nuclear
1,415,171823.61,11751.8566666667,423.61,410.19,1,Myl6,Nuclear
1,415,171814.936,11751.1066666667,414.936,409.44,1,Ywhaz,Nuclear
1,415,171816.117,11749.8966666667,416.117,408.23,1,Sv2b,Nuclear
1,415,171819.2,11749.6666666667,419.2,408,1,Syp,Nuclear
1,415,171823.783,11749.0166666667,423.783,407.35,1,Slc17a7,Nuclear
1,415,171814.043,11747.8666666667,414.043,406.2,1,Egr1,Nuclear
1,415,171849.657,11747.7666666667,449.657,406.1,1,Arpp21,Nuclear
1,415,171820.209,11744.4366666667,420.209,402.77,1,Aldoc,Nuclear
1,415,171851.629,11810.9366666667,451.629,469.27,1,Meg3,Cytoplasm
1,415,171844.986,11809.8266666667,444.986,468.16,1,Psmd1,Cytoplasm
1,415,171837.05,11809.2666666667,437.05,467.6,1,Camk2a,Nuclear
1,415,171844.08,11808.8466666667,444.08,467.18,1,Bmpr2,Cytoplasm
1,415,171844.867,11808.5666666667,444.867,466.9,1,Bmpr2,Cytoplasm
1,415,171840.54,11807.6266666667,440.54,465.96,1,Nrcam,Nuclear
1,415,171850.15,11807.1366666667,450.15,465.47,1,Sec24b,Cytoplasm
1,415,171833.267,11805.1866666667,433.267,463.52,1,Cck,Nuclear
1,415,171836.78,11804.8066666667,436.78,463.14,1,Nfasc,Nuclear
1,415,171856.943,11801.2366666667,456.943,459.57,1,Phc2,Nuclear
1,415,171835.162,11800.7066666667,435.162,459.04,1,Syp,Nuclear
1,415,171850.257,11799.1566666667,450.257,457.49,1,Ptpn4,Nuclear
1,415,171826.42,11797.4866666667,426.42,455.82,1,Dynll2,Nuclear
1,415,171835.275,11797.6366666667,435.275,455.97,1,Sh3gl2,Nuclear
1,415,171846.071,11796.6966666667,446.071,455.03,1,Atp6v1a,Nuclear
1,415,171838.7,11794.4366666667,438.7,452.77,1,Ctsb,Nuclear
1,415,171842.417,11794.3966666667,442.417,452.73,1,Spag9,Nuclear
1,415,171831.233,11792.4166666667,431.233,450.75,1,Rab6a,Nuclear
1,415,171845.125,11791.4166666667,445.125,449.75,1,Kcnd2,Nuclear
1,415,171825.9,11790.8966666667,425.9,449.23,1,Cox8a,Nuclear
1,415,171826.25,11789.5866666667,426.25,447.92,1,Cox8a,Nuclear
1,415,171859.111,11789.3766666667,459.111,447.71,1,Ncor1,Nuclear
1,415,171857.86,11788.6266666667,457.86,446.96,1,Gucy1a2,Nuclear
1,415,171827.5,11787.7666666667,427.5,446.1,1,Kcnj3,Nuclear
1,415,171859.15,11785.3466666667,459.15,443.68,1,Fbxw7,Nuclear
1,415,171840.1,11784.7666666667,440.1,443.1,1,Atp2b2,Nuclear
1,415,171853.86,11784.4066666667,453.86,442.74,1,Tnrc6b,Nuclear
1,415,171844.45,11781.3166666667,444.45,439.65,1,Sv2b,Nuclear
1,415,171828.5,11780.5966666667,428.5,438.93,1,Itm2c,Nuclear
1,415,171857.017,11779.1666666667,457.017,437.5,1,Atp1a2,Nuclear
1,415,171840.533,11779.2866666667,440.533,437.62,1,Usp15,Nuclear
1,415,171817.36,11778.5266666667,417.36,436.86,1,Grin1,Nuclear
1,415,171848.171,11778.0766666667,448.171,436.41,1,Akt3,Nuclear
1,415,171838.1,11777.3766666667,438.1,435.71,1,Grm3,Nuclear
1,415,171828.411,11776.9266666667,428.411,435.26,1,Calm2,Nuclear
1,415,171844.278,11777.1366666667,444.278,435.47,1,Csnk2a1,Nuclear
1,415,171843.56,11774.0866666667,443.56,432.42,1,Dync1li2,Nuclear
1,415,171826.413,11771.1266666667,426.413,429.46,1,Ckb,Nuclear
1,415,171857.2,11771.0966666667,457.2,429.43,1,Meg3,Nuclear
1,415,171858.7,11769.3466666667,458.7,427.68,1,Rgs6,Nuclear
1,415,171846.4,11767.9866666667,446.4,426.32,1,Il1rap,Nuclear
1,415,171823.243,11765.6066666667,423.243,423.94,1,Bex1/2,Nuclear
1,415,171811.371,11765.0566666667,411.371,423.39,1,Rims1,Nuclear
1,415,171839.26,11764.9466666667,439.26,423.28,1,Grm7,Nuclear
1,415,171823.1,11763.5066666667,423.1,421.84,1,Olfm1,Nuclear
1,415,171812.12,11763.4866666667,412.12,421.82,1,Egr1,Nuclear
1,415,171815.771,11762.9966666667,415.771,421.33,1,Snap25,Nuclear
1,415,171848.8,11762.7966666667,448.8,421.13,1,Dlgap2,Nuclear
1,415,171816.75,11760.9666666667,416.75,419.3,1,Gria2,Nuclear
1,415,171850.525,11758.6166666667,450.525,416.95,1,Dlgap2,Nuclear
1,415,171819.333,11756.5666666667,419.333,414.9,1,Ckb,Nuclear
1,415,171858.137,11755.7066666667,458.137,414.04,1,Tspan5,Nuclear
1,415,171835,11754.9366666667,435,413.27,1,Ptprs,Nuclear
1,415,171835.833,11754.6666666667,435.833,413,1,Ptprs,Nuclear
1,415,171846.8,11752.9966666667,446.8,411.33,1,Crhr1,Nuclear
1,415,171846.871,11752.6366666667,446.871,410.97,1,Kalrn,Nuclear
1,415,171832.2,11749.7166666667,432.2,408.05,1,Map2k1,Nuclear
1,415,171833.75,11748.8966666667,433.75,407.23,1,Cnksr2,Nuclear
1,415,171823.714,11746.9666666667,423.714,405.3,1,Rora,Nuclear
1,418,171482.15,11754.4366666667,82.15,412.77,0,Gpm6a,Nuclear
1,418,171489.0667,11751.9366666667,89.0667,410.27,0,Ppp3ca,Nuclear
1,418,171484.3,11749.9466666667,84.3,408.28,0,Cpe,Nuclear
1,418,171471.62,11746.2666666667,71.62,404.6,0,Sv2b,Nuclear
1,418,171470.14,11744.8466666667,70.14,403.18,0,Clu,Nuclear
1,418,171490.525,11738.2666666667,90.525,396.6,0,Hsph1,Nuclear
1,418,171481.35,11735.2366666667,81.35,393.57,0,Rtn3,Nuclear
1,418,171454.7,11730.8466666667,54.7,389.18,0,Ckb,Nuclear
1,418,171487.8857,11763.8966666667,87.8857,422.23,0,Rtn3,Nuclear
1,418,171486.8,11763.2066666667,86.8,421.54,0,Stmn3,Nuclear
1,418,171480.0667,11760.9866666667,80.0667,419.32,0,Pak1,Nuclear
1,418,171485.2167,11757.6466666667,85.2167,415.98,0,Gnao1,Nuclear
1,418,171478.7167,11755.4366666667,78.7167,413.77,0,Bex1/2,Nuclear
1,418,171489.6875,11753.7566666667,89.6875,412.09,0,Psen1,Nuclear
1,418,171478.2125,11752.7166666667,78.2125,411.05,0,Sv2b,Nuclear
1,418,171483.15,11750.2366666667,83.15,408.57,0,Ckb,Nuclear
1,418,171469.275,11747.7366666667,69.275,406.07,0,Gpm6a,Nuclear
1,418,171470.7,11746.0466666667,70.7,404.38,0,Sv2b,Nuclear
1,418,171489.7167,11740.6366666667,89.7167,398.97,0,Rtn1,Nuclear
1,418,171461.18,11736.8866666667,61.18,395.22,0,Scg5,Nuclear
1,418,171480.1667,11736.6866666667,80.1667,395.02,0,Camk2g,Nuclear
1,418,171469.325,11723.4866666667,69.325,381.82,0,Atrn,Nuclear
1,418,171478.4333,11722.1866666667,78.4333,380.52,0,Syp,Nuclear
1,418,171483.875,11715.8166666667,83.875,374.15,0,Hsp90ab1,Nuclear
1,418,171483.48,11714.6066666667,83.48,372.94,0,Ywhag,Nuclear
1,418,171488.82,11769.4466666667,88.82,427.78,1,Psap,Nuclear
1,418,171483.2375,11768.3766666667,83.2375,426.71,1,Hsp90ab1,Nuclear
1,418,171495.9,11768.3966666667,95.9,426.73,1,Cop1,Nuclear
1,418,171491.54,11767.8266666667,91.54,426.16,1,Clstn1,Nuclear
1,418,171500.309,11767.2166666667,100.309,425.55,1,Olfm1,Nuclear
1,418,171490.825,11766.4566666667,90.825,424.79,1,Tspan7,Nuclear
1,418,171488.3833,11766.3166666667,88.3833,424.65,1,Atp1b1,Nuclear
1,418,171496,11766.1966666667,96,424.53,1,Dgki,Nuclear
1,418,171499.3,11765.5966666667,99.3,423.93,1,Adora1,Nuclear
1,418,171483.2667,11765.2166666667,83.2667,423.55,1,Hsp90ab1,Nuclear
1,418,171500.257,11764.6666666667,100.257,423,1,Adora1,Nuclear
1,418,171485.9167,11764.6366666667,85.9167,422.97,1,Cacna1b,Nuclear
1,418,171496.6333,11763.4166666667,96.6333,421.75,1,Thy1,Nuclear
1,418,171493.8571,11761.9966666667,93.8571,420.33,1,P2rx4,Nuclear
1,418,171500.267,11761.9366666667,100.267,420.27,1,Timp2,Nuclear
1,418,171497.05,11761.4366666667,97.05,419.77,1,Atp8a1,Nuclear
1,418,171495.96,11760.3666666667,95.96,418.7,1,Cckbr,Nuclear
1,418,171499.025,11759.2666666667,99.025,417.6,1,Stmn2,Nuclear
1,418,171478.9571,11758.6666666667,78.9571,417,1,Bcl2l1,Nuclear
1,418,171488.64,11758.5266666667,88.64,416.86,1,Itm2b,Nuclear
1,418,171470.2643,11758.1566666667,70.2643,416.49,1,Nsg1,Nuclear
1,418,171480.3,11758.2866666667,80.3,416.62,1,Slc17a7,Nuclear
1,418,171471.62,11757.5466666667,71.62,415.88,1,Mdh1,Nuclear
1,418,171494,11757.5466666667,94,415.88,1,Atp1b1,Nuclear
1,418,171470.7727,11756.8066666667,70.7727,415.14,1,Dlg4,Nuclear
1,418,171475.65,11756.8466666667,75.65,415.18,1,Psap,Nuclear
1,418,171467.275,11756.6966666667,67.275,415.03,1,Ube2k,Nuclear
1,418,171487.4625,11756.7566666667,87.4625,415.09,1,Mdh1,Nuclear
1,418,171501.89,11756.7666666667,101.89,415.1,1,Eif4a2,Nuclear
1,418,171493.78,11756.4666666667,93.78,414.8,1,Il6,Nuclear
1,418,171474.15,11756.5466666667,74.15,414.88,1,Slc17a7,Nuclear
1,418,171472.0286,11755.2766666667,72.0286,413.61,1,Dnm1,Nuclear
1,418,171499.7857,11754.9566666667,99.7857,413.29,1,Itm2c,Nuclear
1,418,171472.24,11754.4266666667,72.24,412.76,1,Dnm1,Nuclear
1,418,171509.843,11753.7766666667,109.843,412.11,1,Cck,Nuclear
1,418,171501.913,11752.9366666667,101.913,411.27,1,Snap25,Nuclear
1,418,171503.713,11752.6066666667,103.713,410.94,1,Mef2c,Nuclear
1,418,171481.9,11752.4266666667,81.9,410.76,1,Tenm4,Nuclear
1,418,171484.2125,11751.9266666667,84.2125,410.26,1,Kidins220,Nuclear
1,418,171500.067,11751.2166666667,100.067,409.55,1,Rtn4,Nuclear
1,418,171491,11750.6866666667,91,409.02,1,Aplp2,Nuclear
1,418,171497.2,11750.7766666667,97.2,409.11,1,Ttc3,Nuclear
1,418,171507,11750.6366666667,107,408.97,1,Pcsk1n,Nuclear
1,418,171491.87,11750.1066666667,91.87,408.44,1,Mapt,Nuclear
1,418,171471.06,11749.7266666667,71.06,408.06,1,Snap25,Nuclear
1,418,171463.43,11749.4466666667,63.43,407.78,1,Calm1,Nuclear
1,418,171475.2667,11749.0566666667,75.2667,407.39,1,Snap25,Nuclear
1,418,171467.8111,11748.6366666667,67.8111,406.97,1,Ywhag,Nuclear
